"year","goal_id","dimension","region_id","value"
"2012","MAR","resilience","34","79.87"
"2012","MAR","resilience","35","79.87"
"2012","MAR","resilience","36","79.87"
"2012","MAR","resilience","37","85.01"
"2012","MAR","resilience","38","86.68"
"2012","MAR","resilience","39","52.45"
"2012","MAR","resilience","40","76.23"
"2012","MAR","resilience","41","72.27"
"2012","MAR","resilience","42","69.32"
"2012","MAR","resilience","43","72.18"
"2012","MAR","resilience","44","33.26"
"2012","MAR","resilience","45","51.55"
"2012","MAR","resilience","46","45.39"
"2012","MAR","resilience","47","40.79"
"2012","MAR","resilience","48","53.88"
"2012","MAR","resilience","49","39.15"
"2012","MAR","resilience","50","75.37"
"2012","MAR","resilience","51","56.41"
"2012","MAR","resilience","52","53.33"
"2012","MAR","resilience","53","68.77"
"2012","MAR","resilience","54","80.2"
"2012","MAR","resilience","55","87.71"
"2012","MAR","resilience","56","56.76"
"2012","MAR","resilience","57","87.71"
"2012","MAR","resilience","58","87.09"
"2012","MAR","resilience","59","91.04"
"2012","MAR","resilience","60","89.26"
"2012","MAR","resilience","61","66.31"
"2012","MAR","resilience","62","76.05"
"2012","MAR","resilience","63","34.92"
"2012","MAR","resilience","64","56.54"
"2012","MAR","resilience","65","71.1"
"2012","MAR","resilience","66","73.88"
"2012","MAR","resilience","67","46.62"
"2012","MAR","resilience","68","89.02"
"2012","MAR","resilience","69","85.93"
"2012","MAR","resilience","70","88.99"
"2012","MAR","resilience","71","57.87"
"2012","MAR","resilience","72","69.54"
"2012","MAR","resilience","73","76.13"
"2012","MAR","resilience","74","54.59"
"2012","MAR","resilience","75","77.92"
"2012","MAR","resilience","76","79.1"
"2012","MAR","resilience","77","58.68"
"2012","MAR","resilience","78","75.65"
"2012","MAR","resilience","79","85.72"
"2012","MAR","resilience","80","85.14"
"2012","MAR","resilience","81","88.31"
"2012","MAR","resilience","82","79.14"
"2012","MAR","resilience","84","61.27"
"2012","MAR","resilience","85","89.32"
"2012","MAR","resilience","86","89.32"
"2012","MAR","resilience","88","89.32"
"2012","MAR","resilience","89","86.03"
"2012","MAR","resilience","90","52.67"
"2012","MAR","resilience","91","83.26"
"2012","MAR","resilience","92","83.26"
"2012","MAR","resilience","93","83.26"
"2012","MAR","resilience","94","90.95"
"2012","MAR","resilience","95","89.32"
"2012","MAR","resilience","96","57.72"
"2012","MAR","resilience","97","70.78"
"2012","MAR","resilience","98","70.02"
"2012","MAR","resilience","99","73.85"
"2012","MAR","resilience","100","43.31"
"2012","MAR","resilience","101","78.63"
"2012","MAR","resilience","102","54.74"
"2012","MAR","resilience","103","50.27"
"2012","MAR","resilience","104","42.16"
"2012","MAR","resilience","105","92.17"
"2012","MAR","resilience","106","77.75"
"2012","MAR","resilience","107","63.95"
"2012","MAR","resilience","108","80.31"
"2012","MAR","resilience","110","72.93"
"2012","MAR","resilience","111","81.5"
"2012","MAR","resilience","112","76.11"
"2012","MAR","resilience","113","79.51"
"2012","MAR","resilience","114","41.95"
"2012","MAR","resilience","115","64.54"
"2012","MAR","resilience","116","51.14"
"2012","MAR","resilience","117","81.5"
"2012","MAR","resilience","118","82.09"
"2012","MAR","resilience","119","61.57"
"2012","MAR","resilience","120","86.27"
"2012","MAR","resilience","121","81.5"
"2012","MAR","resilience","122","86.56"
"2012","MAR","resilience","123","85.54"
"2012","MAR","resilience","124","87.57"
"2012","MAR","resilience","125","82.73"
"2012","MAR","resilience","126","56.88"
"2012","MAR","resilience","127","73.96"
"2012","MAR","resilience","129","68.42"
"2012","MAR","resilience","130","84.99"
"2012","MAR","resilience","131","62.24"
"2012","MAR","resilience","132","77.99"
"2012","MAR","resilience","133","73.86"
"2012","MAR","resilience","134","77.62"
"2012","MAR","resilience","135","65.99"
"2012","MAR","resilience","136","73.43"
"2012","MAR","resilience","137","75.68"
"2012","MAR","resilience","138","53.44"
"2012","MAR","resilience","139","42.99"
"2012","MAR","resilience","140","76.89"
"2012","MAR","resilience","141","93.64"
"2012","MAR","resilience","143","67.15"
"2012","MAR","resilience","144","92.17"
"2012","MAR","resilience","145","91.96"
"2012","MAR","resilience","146","75.06"
"2012","MAR","resilience","147","72.64"
"2012","MAR","resilience","148","52.94"
"2012","MAR","resilience","149","37.18"
"2012","MAR","resilience","150","37.18"
"2012","MAR","resilience","151","38.69"
"2012","MAR","resilience","152","68.49"
"2012","MAR","resilience","153","75.16"
"2012","MAR","resilience","154","75.44"
"2012","MAR","resilience","155","53.36"
"2012","MAR","resilience","156","81.33"
"2012","MAR","resilience","157","52.94"
"2012","MAR","resilience","158","37.18"
"2012","MAR","resilience","159","37.18"
"2012","MAR","resilience","161","72.64"
"2012","MAR","resilience","162","93.5"
"2012","MAR","resilience","163","40.38"
"2012","MAR","resilience","164","53.25"
"2012","MAR","resilience","166","55.36"
"2012","MAR","resilience","167","75.98"
"2012","MAR","resilience","168","54.02"
"2012","MAR","resilience","169","79.23"
"2012","MAR","resilience","171","81.33"
"2012","MAR","resilience","172","55.29"
"2012","MAR","resilience","173","61.4"
"2012","MAR","resilience","174","94.39"
"2012","MAR","resilience","175","94.23"
"2012","MAR","resilience","176","92.04"
"2012","MAR","resilience","177","93.01"
"2012","MAR","resilience","178","87.02"
"2012","MAR","resilience","179","90.45"
"2012","MAR","resilience","180","91.4"
"2012","MAR","resilience","181","91.46"
"2012","MAR","resilience","182","88.3"
"2012","MAR","resilience","183","87.92"
"2012","MAR","resilience","184","85.95"
"2012","MAR","resilience","185","63.18"
"2012","MAR","resilience","186","54.73"
"2012","MAR","resilience","187","84.36"
"2012","MAR","resilience","188","88.69"
"2012","MAR","resilience","189","86.81"
"2012","MAR","resilience","190","81.94"
"2012","MAR","resilience","191","59.04"
"2012","MAR","resilience","192","43.52"
"2012","MAR","resilience","193","54.58"
"2012","MAR","resilience","194","65.92"
"2012","MAR","resilience","195","67.99"
"2012","MAR","resilience","196","43.34"
"2012","MAR","resilience","197","69.62"
"2012","MAR","resilience","198","49.33"
"2012","MAR","resilience","199","50.58"
"2012","MAR","resilience","200","54.98"
"2012","MAR","resilience","202","73.22"
"2012","MAR","resilience","203","74.52"
"2012","MAR","resilience","204","70.96"
"2012","MAR","resilience","205","40.3"
"2012","MAR","resilience","206","81.81"
"2012","MAR","resilience","207","75.47"
"2012","MAR","resilience","208","90.51"
"2012","MAR","resilience","209","74.44"
"2012","MAR","resilience","210","65.7"
"2012","MAR","resilience","212","52.94"
"2012","MAR","resilience","213","NA"
"2012","MAR","resilience","214","74.06"
"2012","MAR","resilience","215","78.65"
"2012","MAR","resilience","216","75.11"
"2012","MAR","resilience","218","67.89"
"2012","MAR","resilience","219","62.55"
"2012","MAR","resilience","220","77.33"
"2012","MAR","resilience","221","79.01"
"2012","MAR","resilience","222","94.04"
"2012","MAR","resilience","223","93.63"
"2012","MAR","resilience","224","88.35"
"2012","MAR","resilience","227","91.52"
"2012","MAR","resilience","228","91.52"
"2012","MAR","resilience","231","46.47"
"2012","MAR","resilience","232","52.57"
"2012","MAR","resilience","237","48.17"
"2012","MAR","resilience","244","77.33"
"2012","MAR","resilience","245","77.33"
"2012","MAR","resilience","247","85.32"
"2012","MAR","resilience","248","77.33"
"2012","MAR","resilience","249","77.33"
"2012","MAR","resilience","250","81.52"
"2012","MAR","score","0","5.52"
"2012","MAR","score","1","0"
"2012","MAR","score","2","0"
"2012","MAR","score","3","0"
"2012","MAR","score","4","NA"
"2012","MAR","score","5","0.19"
"2012","MAR","score","6","0.03"
"2012","MAR","score","7","0.01"
"2012","MAR","score","8","0.05"
"2012","MAR","score","9","0"
"2012","MAR","score","10","NA"
"2012","MAR","score","11","0"
"2012","MAR","score","12","NA"
"2012","MAR","score","13","0.45"
"2012","MAR","score","14","84.99"
"2012","MAR","score","15","10.06"
"2012","MAR","score","16","0.19"
"2012","MAR","score","17","0"
"2012","MAR","score","18","0.01"
"2012","MAR","score","19","0"
"2012","MAR","score","20","86.15"
"2012","MAR","score","21","48.23"
"2012","MAR","score","24","0.28"
"2012","MAR","score","25","2.23"
"2012","MAR","score","26","0"
"2012","MAR","score","28","0"
"2012","MAR","score","29","0.16"
"2012","MAR","score","30","NA"
"2012","MAR","score","31","0.01"
"2012","MAR","score","32","1.78"
"2012","MAR","score","33","NA"
"2012","MAR","score","34","NA"
"2012","MAR","score","35","NA"
"2012","MAR","score","36","NA"
"2012","MAR","score","37","0.03"
"2012","MAR","score","38","0"
"2012","MAR","score","39","0"
"2012","MAR","score","40","0.43"
"2012","MAR","score","41","0.02"
"2012","MAR","score","42","0.19"
"2012","MAR","score","43","0"
"2012","MAR","score","44","0"
"2012","MAR","score","45","0"
"2012","MAR","score","46","0"
"2012","MAR","score","47","0.02"
"2012","MAR","score","48","0.01"
"2012","MAR","score","49","0"
"2012","MAR","score","50","2.18"
"2012","MAR","score","51","0.02"
"2012","MAR","score","52","0.01"
"2012","MAR","score","53","0.01"
"2012","MAR","score","54","0.15"
"2012","MAR","score","55","0"
"2012","MAR","score","56","0"
"2012","MAR","score","57","0"
"2012","MAR","score","58","0"
"2012","MAR","score","59","0"
"2012","MAR","score","60","0"
"2012","MAR","score","61","0.56"
"2012","MAR","score","62","0.02"
"2012","MAR","score","63","0"
"2012","MAR","score","64","0"
"2012","MAR","score","65","0.01"
"2012","MAR","score","66","0"
"2012","MAR","score","67","0.02"
"2012","MAR","score","68","40.85"
"2012","MAR","score","69","0"
"2012","MAR","score","70","0"
"2012","MAR","score","71","87.01"
"2012","MAR","score","72","0"
"2012","MAR","score","73","0.17"
"2012","MAR","score","74","0"
"2012","MAR","score","75","0.05"
"2012","MAR","score","76","56.57"
"2012","MAR","score","77","0"
"2012","MAR","score","78","0.61"
"2012","MAR","score","79","15.66"
"2012","MAR","score","80","61.96"
"2012","MAR","score","81","21.43"
"2012","MAR","score","82","7.86"
"2012","MAR","score","84","0.39"
"2012","MAR","score","85","0"
"2012","MAR","score","86","0"
"2012","MAR","score","88","0"
"2012","MAR","score","89","NA"
"2012","MAR","score","90","NA"
"2012","MAR","score","91","NA"
"2012","MAR","score","92","NA"
"2012","MAR","score","93","NA"
"2012","MAR","score","94","NA"
"2012","MAR","score","95","0"
"2012","MAR","score","96","0"
"2012","MAR","score","97","0"
"2012","MAR","score","98","0"
"2012","MAR","score","99","0"
"2012","MAR","score","100","0"
"2012","MAR","score","101","0.01"
"2012","MAR","score","102","0.07"
"2012","MAR","score","103","0"
"2012","MAR","score","104","0"
"2012","MAR","score","105","NA"
"2012","MAR","score","106","0"
"2012","MAR","score","107","NA"
"2012","MAR","score","108","0"
"2012","MAR","score","110","0"
"2012","MAR","score","111","0"
"2012","MAR","score","112","0.26"
"2012","MAR","score","113","0"
"2012","MAR","score","114","0"
"2012","MAR","score","115","0.83"
"2012","MAR","score","116","0.07"
"2012","MAR","score","117","NA"
"2012","MAR","score","118","0"
"2012","MAR","score","119","0"
"2012","MAR","score","120","0"
"2012","MAR","score","121","0"
"2012","MAR","score","122","0.02"
"2012","MAR","score","123","0"
"2012","MAR","score","124","0"
"2012","MAR","score","125","0"
"2012","MAR","score","126","0"
"2012","MAR","score","127","0"
"2012","MAR","score","129","0.8"
"2012","MAR","score","130","1.21"
"2012","MAR","score","131","0.43"
"2012","MAR","score","132","0.96"
"2012","MAR","score","133","1.35"
"2012","MAR","score","134","0.08"
"2012","MAR","score","135","0.04"
"2012","MAR","score","136","10.28"
"2012","MAR","score","137","16.58"
"2012","MAR","score","138","1.21"
"2012","MAR","score","139","0.31"
"2012","MAR","score","140","0.17"
"2012","MAR","score","141","10.84"
"2012","MAR","score","143","0.45"
"2012","MAR","score","144","NA"
"2012","MAR","score","145","0"
"2012","MAR","score","146","0"
"2012","MAR","score","147","0.42"
"2012","MAR","score","148","0"
"2012","MAR","score","149","NA"
"2012","MAR","score","150","NA"
"2012","MAR","score","151","0"
"2012","MAR","score","152","0"
"2012","MAR","score","153","0"
"2012","MAR","score","154","0"
"2012","MAR","score","155","0.24"
"2012","MAR","score","156","0"
"2012","MAR","score","157","0"
"2012","MAR","score","158","NA"
"2012","MAR","score","159","NA"
"2012","MAR","score","161","0"
"2012","MAR","score","162","2.53"
"2012","MAR","score","163","1.08"
"2012","MAR","score","164","1.09"
"2012","MAR","score","166","0.03"
"2012","MAR","score","167","0.01"
"2012","MAR","score","168","0"
"2012","MAR","score","169","0"
"2012","MAR","score","171","0.41"
"2012","MAR","score","172","0"
"2012","MAR","score","173","0"
"2012","MAR","score","174","88.31"
"2012","MAR","score","175","93.28"
"2012","MAR","score","176","32.71"
"2012","MAR","score","177","87.01"
"2012","MAR","score","178","0"
"2012","MAR","score","179","65.76"
"2012","MAR","score","180","10.68"
"2012","MAR","score","181","5.59"
"2012","MAR","score","182","83.61"
"2012","MAR","score","183","19.54"
"2012","MAR","score","184","84.52"
"2012","MAR","score","185","0"
"2012","MAR","score","186","1.42"
"2012","MAR","score","187","34.25"
"2012","MAR","score","188","82.83"
"2012","MAR","score","189","0"
"2012","MAR","score","190","0"
"2012","MAR","score","191","1.74"
"2012","MAR","score","192","0"
"2012","MAR","score","193","0"
"2012","MAR","score","194","0"
"2012","MAR","score","195","0"
"2012","MAR","score","196","0"
"2012","MAR","score","197","0"
"2012","MAR","score","198","0"
"2012","MAR","score","199","0"
"2012","MAR","score","200","0"
"2012","MAR","score","202","3.22"
"2012","MAR","score","203","1.62"
"2012","MAR","score","204","5.85"
"2012","MAR","score","205","1.4"
"2012","MAR","score","206","2.04"
"2012","MAR","score","207","8.09"
"2012","MAR","score","208","80.19"
"2012","MAR","score","209","85.28"
"2012","MAR","score","210","35.53"
"2012","MAR","score","212","0.21"
"2012","MAR","score","213","NA"
"2012","MAR","score","214","37.4"
"2012","MAR","score","215","0"
"2012","MAR","score","216","2.46"
"2012","MAR","score","218","1.14"
"2012","MAR","score","219","NA"
"2012","MAR","score","220","0"
"2012","MAR","score","221","0"
"2012","MAR","score","222","74.34"
"2012","MAR","score","223","40.46"
"2012","MAR","score","224","9.35"
"2012","MAR","score","227","0"
"2012","MAR","score","228","0"
"2012","MAR","score","231","0.43"
"2012","MAR","score","232","87.93"
"2012","MAR","score","237","0"
"2012","MAR","score","244","NA"
"2012","MAR","score","245","NA"
"2012","MAR","score","247","0.22"
"2012","MAR","score","248","0"
"2012","MAR","score","249","0"
"2012","MAR","score","250","NA"
"2012","MAR","status","0","5.39"
"2012","MAR","status","1","0"
"2012","MAR","status","2","0"
"2012","MAR","status","3","0"
"2012","MAR","status","4","NA"
"2012","MAR","status","5","0.21"
"2012","MAR","status","6","0.03"
"2012","MAR","status","7","0.01"
"2012","MAR","status","8","0.04"
"2012","MAR","status","9","0"
"2012","MAR","status","10","NA"
"2012","MAR","status","11","0"
"2012","MAR","status","12","NA"
"2012","MAR","status","13","0.4"
"2012","MAR","status","14","84.46"
"2012","MAR","status","15","9.11"
"2012","MAR","status","16","0.15"
"2012","MAR","status","17","0"
"2012","MAR","status","18","0.01"
"2012","MAR","status","19","0"
"2012","MAR","status","20","86.13"
"2012","MAR","status","21","48.21"
"2012","MAR","status","24","0.27"
"2012","MAR","status","25","2.05"
"2012","MAR","status","26","0"
"2012","MAR","status","28","0"
"2012","MAR","status","29","0.2"
"2012","MAR","status","30","NA"
"2012","MAR","status","31","0.02"
"2012","MAR","status","32","1.85"
"2012","MAR","status","33","NA"
"2012","MAR","status","34","NA"
"2012","MAR","status","35","NA"
"2012","MAR","status","36","NA"
"2012","MAR","status","37","0.03"
"2012","MAR","status","38","0"
"2012","MAR","status","39","0"
"2012","MAR","status","40","0.38"
"2012","MAR","status","41","0.02"
"2012","MAR","status","42","0.2"
"2012","MAR","status","43","0"
"2012","MAR","status","44","0"
"2012","MAR","status","45","0"
"2012","MAR","status","46","0"
"2012","MAR","status","47","0.03"
"2012","MAR","status","48","0.01"
"2012","MAR","status","49","0"
"2012","MAR","status","50","1.63"
"2012","MAR","status","51","0.03"
"2012","MAR","status","52","0.01"
"2012","MAR","status","53","0.01"
"2012","MAR","status","54","0.18"
"2012","MAR","status","55","0"
"2012","MAR","status","56","0"
"2012","MAR","status","57","0"
"2012","MAR","status","58","0"
"2012","MAR","status","59","0"
"2012","MAR","status","60","0"
"2012","MAR","status","61","0.42"
"2012","MAR","status","62","0.03"
"2012","MAR","status","63","0"
"2012","MAR","status","64","0"
"2012","MAR","status","65","0.01"
"2012","MAR","status","66","0"
"2012","MAR","status","67","0.02"
"2012","MAR","status","68","32.93"
"2012","MAR","status","69","0"
"2012","MAR","status","70","0"
"2012","MAR","status","71","87.01"
"2012","MAR","status","72","0"
"2012","MAR","status","73","0.13"
"2012","MAR","status","74","0"
"2012","MAR","status","75","0.05"
"2012","MAR","status","76","48.05"
"2012","MAR","status","77","0"
"2012","MAR","status","78","0.46"
"2012","MAR","status","79","18.63"
"2012","MAR","status","80","62.98"
"2012","MAR","status","81","18.86"
"2012","MAR","status","82","7.03"
"2012","MAR","status","84","0.29"
"2012","MAR","status","85","0"
"2012","MAR","status","86","0"
"2012","MAR","status","88","0"
"2012","MAR","status","89","NA"
"2012","MAR","status","90","NA"
"2012","MAR","status","91","NA"
"2012","MAR","status","92","NA"
"2012","MAR","status","93","NA"
"2012","MAR","status","94","NA"
"2012","MAR","status","95","0"
"2012","MAR","status","96","0"
"2012","MAR","status","97","0"
"2012","MAR","status","98","0"
"2012","MAR","status","99","0"
"2012","MAR","status","100","0"
"2012","MAR","status","101","0.01"
"2012","MAR","status","102","0.07"
"2012","MAR","status","103","0"
"2012","MAR","status","104","0"
"2012","MAR","status","105","NA"
"2012","MAR","status","106","0"
"2012","MAR","status","107","NA"
"2012","MAR","status","108","0"
"2012","MAR","status","110","0"
"2012","MAR","status","111","0"
"2012","MAR","status","112","0.23"
"2012","MAR","status","113","0"
"2012","MAR","status","114","0"
"2012","MAR","status","115","0.66"
"2012","MAR","status","116","0.1"
"2012","MAR","status","117","NA"
"2012","MAR","status","118","0"
"2012","MAR","status","119","0"
"2012","MAR","status","120","0"
"2012","MAR","status","121","0"
"2012","MAR","status","122","0.02"
"2012","MAR","status","123","0"
"2012","MAR","status","124","0"
"2012","MAR","status","125","0"
"2012","MAR","status","126","0"
"2012","MAR","status","127","0"
"2012","MAR","status","129","0.8"
"2012","MAR","status","130","1.32"
"2012","MAR","status","131","0.33"
"2012","MAR","status","132","0.99"
"2012","MAR","status","133","1.36"
"2012","MAR","status","134","0.09"
"2012","MAR","status","135","0.05"
"2012","MAR","status","136","7.7"
"2012","MAR","status","137","13.23"
"2012","MAR","status","138","0.91"
"2012","MAR","status","139","0.35"
"2012","MAR","status","140","0.17"
"2012","MAR","status","141","9.78"
"2012","MAR","status","143","0.53"
"2012","MAR","status","144","NA"
"2012","MAR","status","145","0"
"2012","MAR","status","146","0"
"2012","MAR","status","147","0.45"
"2012","MAR","status","148","0"
"2012","MAR","status","149","NA"
"2012","MAR","status","150","NA"
"2012","MAR","status","151","0"
"2012","MAR","status","152","0"
"2012","MAR","status","153","0"
"2012","MAR","status","154","0"
"2012","MAR","status","155","0.18"
"2012","MAR","status","156","0"
"2012","MAR","status","157","0"
"2012","MAR","status","158","NA"
"2012","MAR","status","159","NA"
"2012","MAR","status","161","0"
"2012","MAR","status","162","2.41"
"2012","MAR","status","163","1.11"
"2012","MAR","status","164","1.48"
"2012","MAR","status","166","0.05"
"2012","MAR","status","167","0.01"
"2012","MAR","status","168","0"
"2012","MAR","status","169","0"
"2012","MAR","status","171","0.42"
"2012","MAR","status","172","0"
"2012","MAR","status","173","0"
"2012","MAR","status","174","88.31"
"2012","MAR","status","175","86.57"
"2012","MAR","status","176","41.36"
"2012","MAR","status","177","87.01"
"2012","MAR","status","178","0"
"2012","MAR","status","179","66.59"
"2012","MAR","status","180","10.49"
"2012","MAR","status","181","6.03"
"2012","MAR","status","182","84.34"
"2012","MAR","status","183","18.51"
"2012","MAR","status","184","84.72"
"2012","MAR","status","185","0"
"2012","MAR","status","186","1.06"
"2012","MAR","status","187","32.6"
"2012","MAR","status","188","82.3"
"2012","MAR","status","189","0"
"2012","MAR","status","190","0"
"2012","MAR","status","191","1.76"
"2012","MAR","status","192","0"
"2012","MAR","status","193","0"
"2012","MAR","status","194","0"
"2012","MAR","status","195","0"
"2012","MAR","status","196","0"
"2012","MAR","status","197","0"
"2012","MAR","status","198","0"
"2012","MAR","status","199","0"
"2012","MAR","status","200","0"
"2012","MAR","status","202","2.73"
"2012","MAR","status","203","1.21"
"2012","MAR","status","204","4.72"
"2012","MAR","status","205","1.05"
"2012","MAR","status","206","1.69"
"2012","MAR","status","207","6.83"
"2012","MAR","status","208","80.88"
"2012","MAR","status","209","85.49"
"2012","MAR","status","210","35.95"
"2012","MAR","status","212","0.28"
"2012","MAR","status","213","NA"
"2012","MAR","status","214","37.68"
"2012","MAR","status","215","0"
"2012","MAR","status","216","1.84"
"2012","MAR","status","218","1.13"
"2012","MAR","status","219","NA"
"2012","MAR","status","220","0"
"2012","MAR","status","221","0"
"2012","MAR","status","222","65.66"
"2012","MAR","status","223","40.65"
"2012","MAR","status","224","8.58"
"2012","MAR","status","227","0"
"2012","MAR","status","228","0"
"2012","MAR","status","231","0.32"
"2012","MAR","status","232","87.95"
"2012","MAR","status","237","0"
"2012","MAR","status","244","NA"
"2012","MAR","status","245","NA"
"2012","MAR","status","247","0.22"
"2012","MAR","status","248","0"
"2012","MAR","status","249","0"
"2012","MAR","status","250","NA"
"2012","MAR","trend","1","0"
"2012","MAR","trend","2","0"
"2012","MAR","trend","3","0"
"2012","MAR","trend","4","NA"
"2012","MAR","trend","5","-0.24"
"2012","MAR","trend","6","0.45"
"2012","MAR","trend","7","1"
"2012","MAR","trend","8","1"
"2012","MAR","trend","9","0"
"2012","MAR","trend","10","NA"
"2012","MAR","trend","11","0"
"2012","MAR","trend","12","NA"
"2012","MAR","trend","13","0.37"
"2012","MAR","trend","14","0.02"
"2012","MAR","trend","15","0.31"
"2012","MAR","trend","16","0.71"
"2012","MAR","trend","17","1"
"2012","MAR","trend","18","-0.18"
"2012","MAR","trend","19","-0.22"
"2012","MAR","trend","20","0"
"2012","MAR","trend","21","0"
"2012","MAR","trend","24","0.15"
"2012","MAR","trend","25","0.27"
"2012","MAR","trend","26","0"
"2012","MAR","trend","28","0"
"2012","MAR","trend","29","-0.53"
"2012","MAR","trend","30","NA"
"2012","MAR","trend","31","-1"
"2012","MAR","trend","32","-0.11"
"2012","MAR","trend","33","NA"
"2012","MAR","trend","34","NA"
"2012","MAR","trend","35","NA"
"2012","MAR","trend","36","NA"
"2012","MAR","trend","37","-0.28"
"2012","MAR","trend","38","0"
"2012","MAR","trend","39","0"
"2012","MAR","trend","40","0.42"
"2012","MAR","trend","41","-0.29"
"2012","MAR","trend","42","-0.16"
"2012","MAR","trend","43","1"
"2012","MAR","trend","44","0"
"2012","MAR","trend","45","-1"
"2012","MAR","trend","46","0"
"2012","MAR","trend","47","-0.6"
"2012","MAR","trend","48","-0.84"
"2012","MAR","trend","49","0"
"2012","MAR","trend","50","1"
"2012","MAR","trend","51","-1"
"2012","MAR","trend","52","-0.45"
"2012","MAR","trend","53","0.39"
"2012","MAR","trend","54","-0.42"
"2012","MAR","trend","55","0"
"2012","MAR","trend","56","0"
"2012","MAR","trend","57","0"
"2012","MAR","trend","58","0"
"2012","MAR","trend","59","0"
"2012","MAR","trend","60","0"
"2012","MAR","trend","61","1"
"2012","MAR","trend","62","-0.93"
"2012","MAR","trend","63","0"
"2012","MAR","trend","64","0"
"2012","MAR","trend","65","0"
"2012","MAR","trend","66","-0.51"
"2012","MAR","trend","67","-0.53"
"2012","MAR","trend","68","0.72"
"2012","MAR","trend","69","0"
"2012","MAR","trend","70","0"
"2012","MAR","trend","71","0"
"2012","MAR","trend","72","0"
"2012","MAR","trend","73","1"
"2012","MAR","trend","74","0"
"2012","MAR","trend","75","-0.07"
"2012","MAR","trend","76","0.53"
"2012","MAR","trend","77","0"
"2012","MAR","trend","78","1"
"2012","MAR","trend","79","-0.48"
"2012","MAR","trend","80","-0.05"
"2012","MAR","trend","81","0.41"
"2012","MAR","trend","82","0.35"
"2012","MAR","trend","84","1"
"2012","MAR","trend","85","0"
"2012","MAR","trend","86","0"
"2012","MAR","trend","88","0"
"2012","MAR","trend","89","NA"
"2012","MAR","trend","90","NA"
"2012","MAR","trend","91","NA"
"2012","MAR","trend","92","NA"
"2012","MAR","trend","93","NA"
"2012","MAR","trend","94","NA"
"2012","MAR","trend","95","-1"
"2012","MAR","trend","96","0"
"2012","MAR","trend","97","0"
"2012","MAR","trend","98","0"
"2012","MAR","trend","99","0"
"2012","MAR","trend","100","0"
"2012","MAR","trend","101","1"
"2012","MAR","trend","102","-0.09"
"2012","MAR","trend","103","0"
"2012","MAR","trend","104","0"
"2012","MAR","trend","105","NA"
"2012","MAR","trend","106","0"
"2012","MAR","trend","107","NA"
"2012","MAR","trend","108","0"
"2012","MAR","trend","110","-0.82"
"2012","MAR","trend","111","-1"
"2012","MAR","trend","112","0.36"
"2012","MAR","trend","113","0"
"2012","MAR","trend","114","0"
"2012","MAR","trend","115","0.78"
"2012","MAR","trend","116","-1"
"2012","MAR","trend","117","NA"
"2012","MAR","trend","118","0"
"2012","MAR","trend","119","0"
"2012","MAR","trend","120","0"
"2012","MAR","trend","121","0"
"2012","MAR","trend","122","-0.2"
"2012","MAR","trend","123","0"
"2012","MAR","trend","124","0"
"2012","MAR","trend","125","0"
"2012","MAR","trend","126","0"
"2012","MAR","trend","127","0"
"2012","MAR","trend","129","0.02"
"2012","MAR","trend","130","-0.24"
"2012","MAR","trend","131","0.89"
"2012","MAR","trend","132","-0.08"
"2012","MAR","trend","133","-0.03"
"2012","MAR","trend","134","-0.23"
"2012","MAR","trend","135","-0.38"
"2012","MAR","trend","136","1"
"2012","MAR","trend","137","0.76"
"2012","MAR","trend","138","1"
"2012","MAR","trend","139","-0.34"
"2012","MAR","trend","140","-0.01"
"2012","MAR","trend","141","0.32"
"2012","MAR","trend","143","-0.47"
"2012","MAR","trend","144","NA"
"2012","MAR","trend","145","0"
"2012","MAR","trend","146","0"
"2012","MAR","trend","147","-0.17"
"2012","MAR","trend","148","0"
"2012","MAR","trend","149","NA"
"2012","MAR","trend","150","NA"
"2012","MAR","trend","151","0"
"2012","MAR","trend","152","0"
"2012","MAR","trend","153","0"
"2012","MAR","trend","154","0"
"2012","MAR","trend","155","1"
"2012","MAR","trend","156","0"
"2012","MAR","trend","157","0"
"2012","MAR","trend","158","NA"
"2012","MAR","trend","159","NA"
"2012","MAR","trend","161","0"
"2012","MAR","trend","162","0.15"
"2012","MAR","trend","163","-0.07"
"2012","MAR","trend","164","-0.78"
"2012","MAR","trend","166","-1"
"2012","MAR","trend","167","0.16"
"2012","MAR","trend","168","-0.93"
"2012","MAR","trend","169","0"
"2012","MAR","trend","171","-0.07"
"2012","MAR","trend","172","0.09"
"2012","MAR","trend","173","0"
"2012","MAR","trend","174","0"
"2012","MAR","trend","175","0.36"
"2012","MAR","trend","176","-0.62"
"2012","MAR","trend","177","0"
"2012","MAR","trend","178","0"
"2012","MAR","trend","179","-0.04"
"2012","MAR","trend","180","0.05"
"2012","MAR","trend","181","-0.22"
"2012","MAR","trend","182","-0.03"
"2012","MAR","trend","183","0.17"
"2012","MAR","trend","184","-0.01"
"2012","MAR","trend","185","0"
"2012","MAR","trend","186","1"
"2012","MAR","trend","187","0.15"
"2012","MAR","trend","188","0.02"
"2012","MAR","trend","189","0"
"2012","MAR","trend","190","0"
"2012","MAR","trend","191","-0.04"
"2012","MAR","trend","192","0"
"2012","MAR","trend","193","0"
"2012","MAR","trend","194","0"
"2012","MAR","trend","195","0"
"2012","MAR","trend","196","0"
"2012","MAR","trend","197","0"
"2012","MAR","trend","198","0"
"2012","MAR","trend","199","0"
